Unnamed: 0,DISTRITO,TIPO,ANO,AREAPOV,AREAMATO,AREAAGRIC,AREATOTAL,REACENDIMENTOS,QUEIMADA,FALSOALARME,FOGACHO,INCENDIO,AGRICOLA,NCCO,NOMECCO,DATAALERTA,HORAALERTA,LOCAL,CONCELHO,FREGUESIA,FONTEALERTA,INE,X,Y,DIA,MES,HORA,OPERADOR,PERIMETRO,APS,CAUSA,TIPOCAUSA,DHINICIO,DHFIM,DURACAO,HAHORA,DATAEXTINCAO,HORAEXTINCAO,DATA1INTERVENCAO,HORA1INTERVENCAO,QUEIMA,LAT,LON,CAUSAFAMILIA,TEMPERATURA,HUMIDADERELATIVA,VENTOINTENSIDADE,VENTOINTENSIDADE_VETOR,VENTODIRECAO_VETOR,PRECEPITACAO,FFMC,DMC,DC,ISI,BUI,FWI,DSR,THC,MODFARSITE,ALTITUDEMEDIA,DECLIVEMEDIO,HORASEXPOSICAOMEDIA,DENDIDADERV,COSN5VARIEDADE,AREAMANCHAMODFARSITE,AREASFICHEIROS_GNR,AREASFICHEIROS_GTF,FICHEIROIMAGEM_GNR,AREASFICHEIROSHP_GTF,AREASFICHEIROSHPXML_GTF,AREASFICHEIRODBF_GTF,AREASFICHEIROPRJ_GTF,AREASFICHEIROSBN_GTF,AREASFICHEIROSBX_GTF,AREASFICHEIROSHX_GTF,AREASFICHEIROZIP_SAA
7812,Aveiro,Florestal,2018,0.0,0.001,0.0,0.001,1,0,0,1,0,0,2018010081542,1,28-09-2018,20:35,Picoto,Oliveira de Azeméis,Vila de Cucujães,Populares,11319,168921,434962,28,9,20,2060284,,,711.0,Reacendimento,28-09-2018 20:35:00,28-09-2018 21:35:00,60.0,0.001,28-09-2018,21:35,28-09-2018,20:40,0,40.8830970001221,-8.50186500006252,Reacendimentos,24.8799991607666,66.4599990844727,13.9899997711182,,,0.0,87.3000030517578,105.699996948242,742.200012207031,5.92999982833862,155.800003051758,26.1200008392334,8.76000022888184,,,216.007,12.7594,,683.158,21.44,,,,,,,,,,,,
7816,Braga,Florestal,2018,0.0,25.0,0.0,25.0,1,0,0,0,1,0,2018030032959,3,24-04-2018,16:50,R JOSE BESSA MENESES (PORTELA),Barcelos,Aborim,,30202,159818,514993,24,4,16,2000867,,,711.0,Reacendimento,24-04-2018 16:50:00,25-04-2018 00:31:00,461.0,3.25379609544469,25-04-2018,00:31,24-04-2018,17:10,0,41.6032819999589,-8.61514499982198,Reacendimentos,28.1000003814697,45.0,2.0,,,0.0,89.5999984741211,29.2000007629395,50.2999992370605,4.40000009536743,29.0,8.80000019073486,1.26999998092651,11.2546997070313,,87.4119,8.82063,,178.228,21.74,,,,,,,,,,,,
7818,Lisboa,Florestal,2018,0.0,0.02,0.0,0.02,0,0,0,1,0,0,2018110173473,11,31-08-2018,03:55,Rua Carlos Belo de Morais (Alto de Barronhos),Oeiras,Carnaxide,,111003,104261,195054,31,8,3,2140321,,,630.0,Desconhecida,31-08-2018 03:55:00,31-08-2018 04:04:00,9.0,0.133333333333333,31-08-2018,04:04,31-08-2018,04:05,0,38.7177799999714,-9.2338899999857,Indeterminadas,30.2900009155273,40.7400016784668,1.02999997138977,,,0.0,90.4000015258789,223.399993896484,862.0,4.80999994277954,271.200012207031,24.2800006866455,7.69999980926514,,,124.707,9.44946,,1564.87,19.83,,,,,,,,,,,,
7819,Faro,Florestal,2018,0.0,0.1127,0.0,0.1127,0,0,0,1,0,0,2018080037567,8,24-08-2018,12:27,Pereiras (Quatro Estradas),Loulé,Quarteira,112,80805,206363,14380,24,8,12,sigo,,,620.0,Desconhecida,24-08-2018 12:27:00,24-08-2018 12:54:00,27.0,0.250444444444444,24-08-2018,12:54,24-08-2018,12:34,0,37.0951920000712,-8.06148800002204,Indeterminadas,34.3499984741211,28.0499992370605,9.77999973297119,,,0.0,93.9000015258789,265.5,847.0,12.2299995422363,297.700012207031,45.3400001525879,23.25,,,24.1488,3.48103,,591.625,19.64,,,,,,,,,,,,
7821,Viseu,Florestal,2018,0.0,0.01,0.0,0.01,0,0,0,1,0,0,2018180010794,18,22-02-2018,18:09,R CHAO GAIO VISEU#SANTARINHO REPESES_SAO_SALVADOR VIS#VISEU 3510-756 (Quinta da Longra),Viseu,São Salvador,,182330,215987,410041,22,2,18,2000464,,,630.0,Desconhecida,22-02-2018 18:09:00,22-02-2018 18:22:00,13.0,0.0461538461538462,22-02-2018,18:22,22-02-2018,18:17,0,40.6591219997406,-7.94407700008816,Indeterminadas,10.1000003814697,35.0,3.0,,,0.0,87.0999984741211,6.69999980926514,17.7000007629395,3.29999995231628,6.90000009536743,2.79999995231628,0.170000001788139,13.9568996429443,,395.446,13.0625,,459.794,26.05,,,,,,,,,,,,
7822,Porto,Florestal,2018,0.0,0.0025,0.0,0.0025,0,0,0,1,0,0,2018130128384,13,11-08-2018,09:40,Lugar do Parque (Farrobo),Gondomar,São Pedro da Cova,112,130410,167888,466465,11,8,9,sigo,,,,,11-08-2018 09:40:00,11-08-2018 09:55:00,15.0,0.01,11-08-2018,09:55,11-08-2018,09:52,0,41.166713000002,-8.51575499958462,,28.2099990844727,44.7799987792969,8.63000011444092,,,0.0,89.9000015258789,90.5,457.799987792969,6.57999992370605,121.199996948242,25.7600002288818,8.55000019073486,,233.0,145.435,16.6568,,987.98,17.43,30.0762,,,,,,,,,,,
7823,Porto,Florestal,2018,0.0,0.1,0.0,0.1,0,0,0,1,0,0,2018130135936,13,23-08-2018,15:06,L. Sousas (Chousal),Penafiel,Bustelo,112,131103,187576,473268,23,8,15,sigo,,,,,23-08-2018 15:06:00,23-08-2018 15:50:00,44.0,0.136363636363636,23-08-2018,15:50,23-08-2018,15:28,0,41.2285200002458,-8.28130800035265,,29.0200004577637,48.2299995422363,7.92999982833862,,,0.0,91.1999969482422,150.600006103516,532.200012207031,7.59999990463257,176.399993896484,31.8099994659424,12.4200000762939,,,168.015,8.29292,,329.522,22.17,,,,,,,,,,,,
7825,Porto,Florestal,2018,0.0,0.015,0.0,0.015,1,0,0,1,0,0,2018130135762,13,23-08-2018,10:22,Lug. Friães (Rua Souto Barreiros),Maia,Silva Escura,,130614,163243,476143,23,8,10,2020235,,,711.0,Reacendimento,23-08-2018 10:22:00,23-08-2018 13:17:00,175.0,0.00514285714285714,23-08-2018,13:17,23-08-2018,10:50,0,41.2536619999674,-8.57168499999576,Reacendimentos,24.5400009155273,62.5999984741211,9.43000030517578,,,0.0,87.8000030517578,124.599998474121,595.0,5.05000019073486,163.600006103516,23.6499996185303,7.34999990463257,,227.0,112.381,5.49213,,740.498,20.51,120.481,,,,,,,,,,,
7827,Aveiro,Florestal,2018,0.005,0.0,0.0,0.005,0,0,0,1,0,0,2018010042518,1,21-05-2018,21:28,Rua da tapadiha (LOUROSA),Santa Maria da Feira,Lourosa,Populares,10913,165200,446599,21,5,21,1980548,,,6.0,Desconhecida,21-05-2018 21:28:00,21-05-2018 22:10:00,42.0,0.00714285714285714,21-05-2018,22:10,21-05-2018,21:37,0,40.9877330001195,-8.54666799969143,Indeterminadas,18.0599994659424,68.5400009155273,17.5,,,0.0,85.4000015258789,37.0,135.399993896484,5.3899998664856,43.9000015258789,13.1000003814697,2.57999992370605,,,187.384,7.34539,,883.773,17.57,,,,,,,,,,,,
7828,Aveiro,Florestal,2018,0.0039,0.0,0.0,0.0039,1,0,0,1,0,0,2018010081959,1,30-09-2018,10:25,Imediações Rua do Cabeço - Eixo,Aveiro,Eixo,Outros,10504,163235,406986,30,9,10,1985053,,,711.0,Reacendimento,30-09-2018 10:25:00,30-09-2018 11:02:00,37.0,0.00632432432432432,30-09-2018,11:02,30-09-2018,10:45,0,40.6291666666667,-8.56638888888889,Reacendimentos,24.0200004577637,56.8800010681152,10.7200002670288,,,0.0,87.5999984741211,202.699996948242,892.599975585938,5.25,258.600006103516,25.7800006866455,8.5600004196167,,,5.61188,5.15217,,421.917,12.52,,,,,,,,,,,,
7829,Leiria,Florestal,2018,0.0,0.15,0.0,0.15,0,0,0,1,0,0,2018100011676,10,22-02-2018,16:41,Ramalhosa - Alvorninha (Ramalhosa),Caldas da Rainha,Alvorninha,,100602,124361,271506,22,2,16,2020419,,,630.0,Desconhecida,22-02-2018 16:41:00,22-02-2018 18:02:00,81.0,0.111111111111111,22-02-2018,18:02,22-02-2018,17:00,0,39.4082940000958,-9.01131800015767,Indeterminadas,14.8999996185303,30.0,5.0,,,0.0,90.1999969482422,15.5,206.5,5.69999980926514,26.1000003814697,10.1999998092651,1.66999995708466,10.6196002960205,,158.773,16.4841,,383.499,26.78,,,,,,,,,,,,
7830,Porto,Florestal,2018,0.0,0.03,0.0,0.03,0,0,0,1,0,0,2018130175510,13,29-10-2018,11:14,Lg. Baldeira (Baldeira),Baião,Gove,Populares,130206,208334,461580,29,10,11,sigo,,,610.0,Desconhecida,29-10-2018 11:14:00,29-10-2018 11:40:00,26.0,0.0692307692307692,29-10-2018,11:40,29-10-2018,11:25,0,41.1233330000771,-8.03388200001584,Indeterminadas,11.5900001525879,61.6500015258789,13.6499996185303,,,0.0,86.1999969482422,25.7000007629395,542.200012207031,4.96999979019165,46.0,12.6000003814697,2.41000008583069,,234.0,502.919,19.2148,,245.231,14.91,3.18205,,,,,,,,,,,
7834,Braga,Florestal,2018,0.0,0.1,0.0,0.1,0,0,0,1,0,0,2018030033290,3,25-04-2018,16:35,Srª da Saude (Ribós),Guimarães,Sande (São Clemente),117,30849,180410,501132,25,4,16,sigo,,,630.0,Desconhecida,25-04-2018 16:35:00,25-04-2018 16:58:00,23.0,0.260869565217391,25-04-2018,16:58,25-04-2018,16:45,0,41.4792599995931,-8.36768200000127,Indeterminadas,25.0,43.0,4.0,,,0.0,89.5999984741211,32.7999992370605,55.7999992370605,4.90000009536743,32.5999984741211,10.1999998092651,1.6599999666214,11.2546997070313,232.0,162.161,8.18228,,342.328,24.03,11.832,,,,,,,,,,,
7843,Viseu,Florestal,2018,0.0,0.0002,0.0,0.0002,1,0,0,1,0,0,2018180022743,18,20-04-2018,19:20,SERNANCELHE (EN229 (EN229) Km 29),Sernancelhe,Sernancelhe,CCO,181816,254324,436834,20,4,19,2000464,,,711.0,Reacendimento,20-04-2018 19:20:00,20-04-2018 19:28:00,8.0,0.0015,20-04-2018,19:28,20-04-2018,19:22,0,40.8987550004323,-7.48844500011868,Reacendimentos,21.2000007629395,43.0,17.0,,,0.0,90.5999984741211,19.3999996185303,32.4000015258789,10.6999998092651,19.2000007629395,14.5,3.10999989509583,10.1990995407104,232.0,736.443,10.3748,,85.6446,26.77,23.6684,,,,,,,,,,,
7845,Lisboa,Florestal,2018,0.0,0.04,0.0,0.04,0,0,0,1,0,0,2018110190931,11,24-09-2018,22:05,casal do freixo (Alpriate),Vila Franca de Xira,Vialonga,,111408,116800,210999,24,9,22,2100096,,,630.0,Desconhecida,24-09-2018 22:05:00,24-09-2018 22:35:00,30.0,0.08,24-09-2018,22:35,24-09-2018,22:17,0,38.8626680003272,-9.09166499985589,Indeterminadas,31.5699996948242,31.9400005340576,6.48999977111816,,,0.0,92.5,152.199996948242,1046.80004882813,8.5,223.199996948242,35.3600006103516,14.9799995422363,,,49.245,13.2247,,741.015,20.73,,,,,,,,,,,,
7846,Setúbal,Florestal,2018,0.0,0.01,0.0,0.01,0,0,0,1,0,0,2018150059386,15,02-07-2018,13:28,Rua Roberto Ivens (Fontaínhas),Seixal,Fernão Ferro,112,151006,119398,176009,2,7,13,sigo,,,,,02-07-2018 13:28:00,02-07-2018 13:40:00,12.0,0.05,02-07-2018,13:40,02-07-2018,13:39,0,38.5477530002594,-9.05766200012631,,21.75,66.2300033569336,15.6700000762939,,,0.00100000004749745,79.5999984741211,53.2999992370605,413.899993896484,2.40000009536743,80.6999969482422,9.68000030517578,1.50999999046326,,,58.2269,4.52724,,697.975,13.16,,,,,,,,,,,,
7849,Aveiro,Florestal,2018,0.01,0.0,0.0,0.01,0,0,0,1,0,0,2018010078667,1,19-09-2018,13:40,Av Casaldelo (São João da Madeira),São João da Madeira,São João da Madeira,,11601,169300,436400,19,9,13,1980548,,,630.0,Desconhecida,19-09-2018 13:40:00,19-09-2018 14:44:00,64.0,0.009375,19-09-2018,14:44,19-09-2018,13:48,0,40.8960529994965,-8.4974410004086,Indeterminadas,24.7700004577637,50.8800010681152,13.0900001525879,,,0.0,87.9000015258789,84.3000030517578,683.299987792969,6.09999990463257,128.800003051758,25.0499992370605,8.14000034332275,,,210.688,7.43463,,721.945,22.63,,,,,,,,,,,,
7850,Aveiro,Florestal,2018,0.0,0.015,0.0,0.015,0,0,0,1,0,0,2018010080898,1,26-09-2018,22:58,Rua da Pinha,Espinho,Paramos,,10704,158685,444459,26,9,22,2045014,,,6.0,Desconhecida,26-09-2018 22:58:00,27-09-2018 00:15:00,77.0,0.0116883116883117,27-09-2018,00:15,26-09-2018,23:12,0,40.9681549999449,-8.62393799993727,Indeterminadas,26.7299995422363,48.1399993896484,12.5500001907349,,,0.0,90.5999984741211,143.399993896484,800.599975585938,8.77000045776367,198.100006103516,35.6199989318848,15.1800003051758,,227.0,17.9794,5.43614,,671.832,17.14,191.235,,,,,,,,,,,
7851,Aveiro,Florestal,2018,0.0,0.009,0.0,0.009,1,0,0,1,0,0,2018010016890,1,25-02-2018,15:25,Avenal (Residência),Oliveira de Azeméis,Madail,Populares,11307,168439,429173,25,2,15,2040889,,,711.0,Reacendimento,25-02-2018 15:25:00,25-02-2018 15:50:00,25.0,0.0216,25-02-2018,15:50,25-02-2018,15:48,0,40.8309530003866,-8.50728999985589,Reacendimentos,15.8000001907349,28.0,8.0,,,0.0,90.9000015258789,14.3999996185303,33.7000007629395,7.40000009536743,14.3999996185303,9.30000019073486,1.4099999666214,9.88510990142822,232.0,135.678,7.56472,,529.9,14.48,4.94232,,,,,,,,,,,
7852,Porto,Florestal,2018,0.0,0.005,0.0,0.005,0,0,0,1,0,0,2018130129929,13,13-08-2018,22:15,Vilar (Cidral),Felgueiras,Borba de Godim,112,130303,201226,485114,13,8,22,sigo,,,610.0,Desconhecida,13-08-2018 22:15:00,13-08-2018 22:50:00,35.0,0.00857142857142857,13-08-2018,22:50,13-08-2018,22:30,0,41.3352770000034,-8.11848200003306,Indeterminadas,23.4699993133545,50.310001373291,10.4399995803833,,,9.99999974737875e-05,89.5,101.099998474121,405.600006103516,6.73000001907349,124.599998474121,26.4799995422363,8.97999954223633,,,384.921,17.1124,,236.768,16.51,,,,,,,,,,,,
7853,Porto,Florestal,2018,0.0,0.03,0.0,0.03,1,0,0,1,0,0,2018130141399,13,01-09-2018,23:09,Orais (Rua de Codiçais),Maia,Milheirós,,130608,161508,472998,1,9,23,2020235,,,711.0,Reacendimento,01-09-2018 23:09:00,01-09-2018 23:36:00,27.0,0.0666666666666667,01-09-2018,23:36,02-09-2018,00:00,0,41.2252650001314,-8.59219300005171,Reacendimentos,33.4000015258789,33.9599990844727,9.15999984741211,,,0.0,92.4000015258789,138.5,674.099975585938,9.5600004196167,183.0,37.2700004577637,16.4400005340576,,223.0,62.625,6.79674,,1060.74,21.07,20.041,,,,,,,,,,,
7854,Braga,Florestal,2018,0.0,0.01,0.0,0.01,0,0,0,1,0,0,2018030059992,3,29-07-2018,16:46,R. da Igreja (Praça),Guimarães,Prazins (Santo Tirso),112,30848,185361,501868,29,7,16,sigo,,,630.0,Desconhecida,29-07-2018 16:46:00,29-07-2018 17:34:00,48.0,0.0125,29-07-2018,17:34,29-07-2018,17:20,0,41.4859879999691,-8.30842000007629,Indeterminadas,20.8500003814697,59.75,10.9099998474121,,,0.0,86.5,53.0999984741211,305.100006103516,4.53000020980835,74.0,15.3199996948242,3.41000008583069,,,207.665,19.3184,,394.627,16.79,,,,,,,,,,,,
7855,Setúbal,Florestal,2018,0.0,0.002,0.0,0.002,0,0,0,1,0,0,2018150077479,15,28-08-2018,02:53,Urbanização colinas do sul (Quinta do Marcelino),Seixal,Aldeia de Paio Pires,Populares,151001,116413,183814,28,8,2,2010707,,,630.0,Desconhecida,28-08-2018 02:53:00,28-08-2018 03:13:00,20.0,0.006,28-08-2018,03:13,28-08-2018,03:04,0,38.6177750000027,-9.09283500035604,Indeterminadas,28.9200000762939,46.25,3.94000005722046,,,0.0,91.4000015258789,245.5,924.799987792969,6.34000015258789,295.200012207031,29.4699993133545,10.8500003814697,,,-5.66687,3.06531,,795.422,22.49,,,,,,,,,,,,
7857,Aveiro,Florestal,2018,0.0676,0.0,0.0,0.0676,0,0,0,1,0,0,2018010042057,1,20-05-2018,17:37,Imediações Rua Dr. Álvaro dos Santos - Mesas,Vagos,Santa Catarina,Populares,11811,157820,390463,20,5,17,1985053,,,610.0,Desconhecida,20-05-2018 17:37:00,20-05-2018 19:41:00,124.0,0.0327096774193548,20-05-2018,19:41,20-05-2018,17:45,0,40.4818980005052,-8.63057300037808,Indeterminadas,24.1800003051758,54.689998626709,9.71000003814697,,,0.00039999998989515,88.1999969482422,53.0999984741211,139.899993896484,5.44000005722046,54.5,14.8500003814697,3.22000002861023,,,16.1269,5.85071,,373.268,18.5,,,,,,,,,,,,
7858,Porto,Florestal,2018,0.0,0.01,0.0,0.01,0,0,0,1,0,0,2018130073931,13,09-05-2018,21:04,Rua Pevidal (Paço),Gondomar,Gondomar (São Cosme),112,130409,165873,463140,9,5,21,sigo,,,,,09-05-2018 21:04:00,09-05-2018 21:45:00,41.0,0.0146341463414634,09-05-2018,21:45,09-05-2018,21:12,0,41.1366950000657,-8.5395800002416,,16.3500003814697,78.0400009155273,22.5300006866455,,,0.0,83.4000015258789,17.6000003814697,68.5999984741211,5.32000017166138,21.5,8.69999980926514,1.25,,,94.0531,8.30309,,1111.26,19.04,,,,,,,,,,,,
7859,Braga,Florestal,2018,0.0,0.2,0.0,0.2,1,0,0,1,0,0,2018030032649,3,23-04-2018,17:23,Rua Aldeia - Couto (Vale da Fonte Grande),Barcelos,Aborim,117,30202,159789,515681,23,4,17,2000867,,,711.0,Reacendimento,23-04-2018 17:23:00,23-04-2018 21:34:00,251.0,0.047808764940239,23-04-2018,21:34,23-04-2018,17:45,0,41.6094769997067,-8.61553000026279,Reacendimentos,26.7999992370605,43.0,1.0,,,0.0,89.5999984741211,25.2999992370605,44.2999992370605,4.30000019073486,25.1000003814697,7.90000009536743,1.07000005245209,11.2546997070313,,99.0475,9.63317,,199.923,22.26,,,,,,,,,,,,
7860,Lisboa,Florestal,2018,0.0,0.02,0.0,0.02,0,0,0,1,0,0,2018110253020,11,23-12-2018,15:42,R CAMPO BOLA (Moinhos da Azoia),Sintra,Colares,112,111105,82969,201402,23,12,15,sigo,,Sintra-Cascais,,,23-12-2018 15:42:00,23-12-2018 16:18:00,36.0,0.0333333333333333,23-12-2018,16:18,23-12-2018,16:03,0,38.7723839998245,-9.47972800042894,,15.6668949127197,72.366813659668,5.43791532516479,,,0.0,79.3000030517578,2.59999990463257,113.699996948242,2.14000010490417,4.90000009536743,0.910000026226044,0.0230182427912951,,,191.916,13.7485,,230.073,10.01,,,,,,,,,,,,
7861,Lisboa,Florestal,2018,0.1,0.0,0.0,0.1,0,0,0,1,0,0,2018110063268,11,27-03-2018,15:05,Casais da Valentina (Vale Murteira),Torres Vedras,Maxial,Populares,111308,110200,244600,27,3,15,2140321,,,630.0,Desconhecida,27-03-2018 15:05:00,27-03-2018 15:55:00,50.0,0.12,27-03-2018,15:55,27-03-2018,15:27,0,39.1646259996626,-9.17211700015598,Indeterminadas,17.2999992370605,69.0,14.0,,,0.0,79.6999969482422,3.09999990463257,37.4000015258789,2.20000004768372,5.09999990463257,1.0,0.0299999993294477,22.5240993499756,223.0,100.25,10.1594,,200.463,13.42,3208.46,,,,,,,,,,,
7862,Vila Real,Florestal,2018,0.0,0.02,0.0,0.02,0,0,0,1,0,0,2018170012537,17,14-05-2018,13:01,Godim (JOGUEIROS),Peso da Régua,Godim,Populares,170804,227587,466780,14,5,13,1990527,,,60.0,Desconhecida,14-05-2018 13:01:00,14-05-2018 14:09:00,68.0,0.0176470588235294,14-05-2018,14:09,14-05-2018,13:10,0,41.1697299999661,-7.80439799997542,Indeterminadas,17.2299995422363,72.8399963378906,11.5900001525879,,,0.000199999994947575,84.5999984741211,42.4000015258789,141.0,3.5699999332428,48.4000015258789,9.90999984741211,1.58000004291534,,,115.726,18.3162,,323.763,15.38,,,,,,,,,,,,
7866,Porto,Florestal,2018,0.0,0.05,0.0,0.05,0,0,0,1,0,0,2018130156255,13,27-09-2018,10:36,Portelinha (Passos),Paredes,Parada de Todeia,PV,131017,179174,466078,27,9,10,sigo,,,,,27-09-2018 10:36:00,27-09-2018 11:10:00,34.0,0.0882352941176471,27-09-2018,11:10,27-09-2018,10:45,0,41.1636060004764,-8.38126599947612,,29.7099990844727,44.2700004577637,4.03999996185303,,,0.0,91.9000015258789,131.800003051758,771.700012207031,6.92000007629395,184.699996948242,30.1200008392334,11.2799997329712,,,183.944,13.7546,,661.342,26.55,,,,,,,,,,,,
7867,Porto,Florestal,2018,0.0,0.1,0.0,0.1,0,0,0,1,0,0,2018130158263,13,30-09-2018,13:54,Abadia (Picão),Baião,Ancede,112,130201,207428,458642,30,9,13,sigo,,,610.0,Desconhecida,30-09-2018 13:54:00,30-09-2018 14:43:00,49.0,0.122448979591837,30-09-2018,14:43,30-09-2018,14:15,0,41.0968870004018,-8.04471400048998,Indeterminadas,27.5599994659424,39.5699996948242,5.26999998092651,,,0.0,91.0999984741211,109.5,674.0,6.59000015258789,155.699996948242,28.0799999237061,9.96000003814697,,,356.805,22.2356,,231.098,24.95,,,,,,,,,,,,
7868,Braga,Florestal,2018,0.0,0.002,0.0,0.002,0,0,0,1,0,0,2018030059101,3,26-07-2018,11:54,Rua de Santa Maria (Outeiro),Guimarães,Atães,Sapadores,30803,190641,499965,26,7,11,sigo,,,630.0,Desconhecida,26-07-2018 11:54:00,26-07-2018 12:42:00,48.0,0.0025,26-07-2018,12:42,26-07-2018,12:04,0,41.4689379999373,-8.24517200046115,Indeterminadas,23.0100002288818,61.9000015258789,10.9499998092651,,,0.000300000014249235,87.5,45.9000015258789,277.299987792969,5.19000005722046,64.9000015258789,15.789999961853,3.58999991416931,,223.0,410.571,18.5526,,352.338,23.51,1299.53,,,,,,,,,,,
7871,Aveiro,Florestal,2018,0.05,0.0,0.0,0.05,0,0,0,1,0,0,2018010042972,1,23-05-2018,13:01,Rua do Godinho (Godinho),Santa Maria da Feira,Gião,CCO,10909,171217,447873,23,5,13,1980548,,,6.0,Desconhecida,23-05-2018 13:01:00,23-05-2018 14:06:00,65.0,0.0461538461538462,23-05-2018,14:06,23-05-2018,13:10,0,40.9994349998898,-8.47522299978468,Indeterminadas,21.0499992370605,68.0299987792969,8.51000022888184,,,9.99999974737875e-05,86.0,45.2000007629395,152.199996948242,3.72000002861023,51.9000015258789,10.6700000762939,1.79999995231628,,232.0,174.452,8.81506,,557.923,21.86,31.6541,,,,,,,,,,,
7872,Aveiro,Florestal,2018,0.0,0.07,0.0,0.07,0,0,0,1,0,0,2018010079043,1,20-09-2018,20:21,Crosso,Castelo de Paiva,Fornos,Populares,10602,190901,453960,20,9,20,2040889,,,6.0,Desconhecida,20-09-2018 20:21:00,20-09-2018 20:46:00,25.0,0.168,20-09-2018,20:46,20-09-2018,20:32,0,41.0547069999907,-8.2413579999076,Indeterminadas,26.75,44.0299987792969,4.92999982833862,,,0.0,90.1999969482422,89.0,652.900024414063,5.69999980926514,132.699996948242,24.1499996185303,7.63000011444092,,,144.176,20.6427,,382.802,24.22,,,,,,,,,,,,
7873,Porto,Florestal,2018,0.0,0.3,0.0,0.3,0,0,0,1,0,0,2018130127769,13,10-08-2018,11:15,Estrada D.Miguel (Gardais),Gondomar,Fânzeres,112,130402,167366,467564,10,8,11,sigo,,,610.0,Desconhecida,10-08-2018 11:15:00,10-08-2018 12:20:00,65.0,0.276923076923077,10-08-2018,12:20,10-08-2018,11:24,0,41.1765950001611,-8.52204499986437,Indeterminadas,25.9300003051758,40.5099983215332,10.0600004196167,,,0.0,89.9000015258789,87.1999969482422,449.700012207031,6.96999979019165,117.5,26.4799995422363,8.97000026702881,,,93.2119,4.97313,,1098.54,13.48,,,,,,,,,,,,
7874,Porto,Florestal,2018,0.01,0.0,0.0,0.01,0,0,0,1,0,0,2018130156439,13,27-09-2018,14:55,Vilar,Santo Tirso,Lamelas,Populares,131412,171122,479108,27,9,14,sigo,,,,,27-09-2018 14:55:00,27-09-2018 15:16:00,21.0,0.0285714285714286,27-09-2018,15:16,27-09-2018,15:13,0,41.280672999488,-8.47782499949137,,29.5699996948242,47.4000015258789,8.0,,,0.0,91.3000030517578,127.599998474121,777.099975585938,7.75,180.899993896484,32.3899993896484,12.8199996948242,,223.0,273.223,18.7024,,339.649,19.16,2237.63,,,,,,,,,,,
7878,Porto,Florestal,2018,0.0,0.01,0.0,0.01,0,0,0,1,0,0,2018130047245,13,22-03-2018,23:58,Visalto (Bagalhe),Paredes,Sobrosa,Populares,131021,180695,476275,22,3,23,sigo,,,,,22-03-2018 23:58:00,23-03-2018 00:29:00,31.0,0.0193548387096774,23-03-2018,00:29,23-03-2018,00:15,0,41.2554579999712,-8.36347499953376,,11.1999998092651,41.0,8.0,,,0.0,84.5999984741211,4.0,6.40000009536743,3.0,3.79999995231628,1.5,0.0599999986588955,16.752799987793,232.0,326.242,8.93163,,384.816,18.48,17.2295,,,,,,,,,,,
7879,Braga,Florestal,2018,0.0,0.1,0.0,0.1,0,0,0,1,0,0,2018030086965,3,29-10-2018,17:34,SÃO JULIÃO (Castro),Vila Verde,Ponte,112,31337,178210,524435,29,10,17,sigo,,,,,29-10-2018 17:34:00,29-10-2018 19:10:00,96.0,0.0625,29-10-2018,19:10,29-10-2018,17:50,0,41.6890069998635,-8.39487300025092,,12.3299999237061,58.7200012207031,8.68000030517578,,,9.99999974737875e-05,86.8000030517578,25.8999996185303,491.5,4.19999980926514,45.7999992370605,10.9700002670288,1.88999998569489,,,240.548,25.0229,,174.553,11.49,,,,,,,,,,,,
7880,Setúbal,Florestal,2018,0.0,0.05,0.0,0.05,0,0,0,1,0,0,2018150087983,15,30-09-2018,16:20,Arrentela Jt Telepiza (Lagoa Seca),Seixal,Arrentela,112,151003,116113,184340,30,9,16,sigo,,,,,30-09-2018 16:20:00,30-09-2018 17:01:00,41.0,0.0731707317073171,30-09-2018,17:01,30-09-2018,16:27,0,38.6224830002255,-9.09634300020006,,26.4899997711182,46.6699981689453,3.83999991416931,,,0.0,90.6999969482422,179.600006103516,1115.59997558594,5.71999979019165,256.100006103516,27.3299999237061,9.48999977111816,,,6.62375,4.24032,,772.099,22.49,,,,,,,,,,,,
7881,Braga,Florestal,2018,0.13,0.0,0.12,0.25,0,0,0,1,0,0,2018030035608,3,03-05-2018,15:32,castro sabroso (SABROSO),Guimarães,Sande (São Lourenço),117,30855,182600,504794,3,5,15,sigo,,,630.0,Desconhecida,03-05-2018 15:32:00,03-05-2018 17:09:00,97.0,0.154639175257732,03-05-2018,17:09,03-05-2018,15:45,0,41.5122829998864,-8.34156500021617,Indeterminadas,17.3600006103516,52.6800003051758,11.1599998474121,,,0.000199999994947575,78.5,10.6999998092651,51.0999984741211,1.72000002861023,14.0,1.85000002384186,0.0799999982118607,,232.0,171.951,7.71188,,380.653,21.79,85.0485,,,,,,,,,,,
